age,salary,study_hours,internet_access,experience,purchased
41,90091,0.16,1,13,1
41,47235,0.38,1,5,0
30,44701,6.68,1,6,0
53,58869,5.71,1,7,1
22,56232,4.64,1,2,0
31,64629,7.24,1,4,1
33,45360,6.43,0,7,0
23,50789,1.95,1,4,0
19,43824,7.18,1,0,0
21,22668,4.46,0,0,0
33,47638,8.64,1,5,1
53,55815,8.9,1,3,1
38,75737,9.41,1,11,0
34,26639,7.39,1,2,0
20,39345,2.49,1,2,0
41,97582,2.6,1,14,1
23,49247,9.79,1,2,1
36,49317,9.02,1,0,1
51,112117,5.23,1,17,1
39,49917,5.61,1,5,0
20,24080,6.41,1,1,0
56,36851,3.89,1,3,0
40,106100,0.22,0,20,1
28,30014,1.29,1,3,0
49,73263,2.6,1,10,1
47,33313,2.48,1,4,0
53,117921,8.01,1,19,1
20,52895,9.21,1,2,1
57,65248,7.38,0,11,1
57,80068,6.67,1,10,0
53,69761,7.05,1,6,1
33,78704,6.75,1,9,1
49,86237,1.27,1,8,1
53,45399,2.35,1,3,0
55,99668,3.68,0,20,1
39,59601,2.04,1,7,0
55,70141,8.7,1,6,0
29,71021,5.7,1,10,1
57,36387,7.85,1,1,0
31,74187,3.67,1,10,1
24,43518,9.63,1,0,0
19,52526,3.6,1,1,0
57,128210,4.49,0,20,1
28,44748,5.96,1,6,0
27,57661,3.58,1,6,0
56,70171,1.12,1,9,0
23,45289,2.59,1,4,0
26,25023,2.47,1,1,0
36,42243,9.87,1,3,1
42,93167,7.89,1,12,0
22,38645,1.71,1,0,0
22,43464,1.16,1,2,0
20,27918,9.97,1,0,0
21,33541,6.7,1,1,1
29,61634,0.69,1,3,0
43,85965,0.44,1,10,0
23,45018,1.63,1,4,0
27,22383,7.06,1,0,0
44,115648,7.78,1,20,1
57,38283,9.31,1,3,0
40,61502,2.08,0,6,1
55,76166,3.91,1,15,1
47,111790,1.63,1,20,1
54,56551,6.7,1,12,1
59,34380,3.34,1,0,1
42,23951,2.79,1,0,0
31,39601,8.89,1,3,0
20,44476,2.96,1,1,0
21,41850,0.85,1,0,0
53,126236,5.1,1,19,1
42,87580,5.53,1,20,1
25,59747,3.65,1,6,0
42,97179,1.37,1,15,1
53,49369,6.26,0,2,0
47,103679,4.26,1,15,1
32,65656,3.57,0,9,1
54,107634,9.78,0,19,0
22,47014,5.52,1,0,0
35,27764,5.43,1,2,0
49,20524,6.78,0,1,0
59,84122,0.92,1,13,1
24,51886,4.13,0,4,0
59,116177,4.64,1,18,1
21,18722,4.49,0,0,0
58,49680,0.97,0,4,0
48,68559,3.38,0,9,0
33,49536,1.19,1,3,0
20,27809,7.9,1,2,0
20,17763,1.84,0,0,0
20,28699,0.36,0,2,0
46,75210,0.93,1,12,0
36,42986,8.9,1,1,0
21,42409,0.73,0,0,0
52,43507,0.78,1,0,0
33,30038,8.27,0,1,1
43,65012,3.44,1,5,0
55,36618,5.18,0,3,0
21,54729,8.8,0,2,0
51,75950,4.13,1,10,1
38,70052,7.23,1,7,1
58,100008,4.56,1,17,0
42,119677,6.95,1,20,1
20,28449,3.49,0,0,0
35,67914,4.9,1,6,0
42,39349,4.03,0,0,0
49,90141,0.66,1,15,0
37,21714,9.16,1,1,0
32,16508,8.72,1,0,1
19,17283,6.27,1,0,0
47,97047,2.03,0,20,1
29,53563,4.01,1,9,0
56,31645,1.99,1,4,0
60,84203,4.58,1,16,1
24,47545,6.79,0,0,0
39,20333,6.27,1,1,0
25,53774,7.64,0,4,0
40,66919,3.11,1,11,1
40,34919,8.2,1,2,0
29,38197,1.4,1,6,0
23,52216,6.52,0,3,0
31,36417,8.09,0,4,0
45,74134,8.66,1,8,1
22,42539,2.8,0,3,0
21,28751,1.7,1,0,0
42,98720,3.87,1,16,1
44,57066,7.77,1,7,1
21,45406,8.22,0,3,0
46,52098,4.22,1,3,0
58,46086,3.87,1,2,0
44,90598,4.37,1,19,1
24,37873,3.85,1,1,0
49,111539,3.81,1,17,1
37,70854,0.38,0,12,0
60,88814,5.66,1,13,1
53,63341,4.53,1,12,1
47,111896,8.16,1,17,1
46,97118,9.51,1,16,1
45,42923,5.04,1,1,0
57,39154,8.02,0,4,0
20,15111,5.85,0,0,0
44,58170,0.59,1,12,0
38,107250,2.58,1,17,1
54,68094,6.6,1,10,1
52,80808,0.44,1,12,1
37,83401,1.2,0,14,0
26,42483,0.18,1,2,0
52,87102,5.14,1,11,1
27,36310,5.8,0,2,0
38,45549,3.95,1,1,0
60,86929,7.52,1,18,0
58,59851,1.4,1,8,0
60,84325,3.92,0,13,1
41,65564,6.08,1,9,1
56,109822,1.98,0,18,1
18,47773,7.45,1,0,0
60,33969,4.08,0,5,0
48,85097,3.67,0,14,1
40,61756,0.85,1,6,1
35,56254,9.72,1,3,1
44,40241,9.69,1,0,0
58,105350,0.6,1,20,1
29,43351,1.57,0,5,0
52,44522,8.55,1,7,1
58,57699,7.0,1,4,1
33,21490,7.72,0,1,0
38,96615,3.42,0,19,1
44,62396,5.42,0,4,0
53,40100,3.27,0,7,0
30,35277,9.3,1,5,0
25,55683,7.21,1,3,0
25,49287,0.65,1,1,0
33,92697,9.15,1,15,0
40,59523,5.54,1,9,1
51,101258,1.31,1,14,1
41,32653,0.41,0,2,0
38,103342,8.23,1,14,1
30,21370,9.51,1,0,0
21,45084,4.62,1,3,0
46,83014,3.54,1,10,1
21,54840,2.35,0,3,0
38,111024,6.98,1,20,1
51,101057,5.97,1,17,1
26,25823,4.18,0,1,0
42,40925,2.13,1,7,0
58,28277,6.45,0,1,1
38,67237,1.33,1,7,0
21,51691,9.36,1,2,1
33,59792,9.71,0,6,0
42,86181,2.02,1,15,1
57,68102,1.27,0,5,0
24,30173,9.62,1,1,0
22,60159,0.16,1,3,0
57,88584,5.69,0,16,1
38,57795,8.21,1,7,1
51,62964,1.7,0,10,0
39,62358,6.45,1,8,1
44,79460,2.83,1,10,1
27,63591,1.35,0,8,0
58,34478,3.37,1,0,1
32,58320,3.25,1,12,0
20,44549,7.32,1,1,0
30,25353,1.5,0,2,1
43,54227,0.22,1,2,0
18,35965,8.18,0,0,1
26,54799,0.83,1,2,0
56,57020,9.9,0,2,0
43,63550,7.34,0,5,0
35,27547,1.14,0,1,0
25,33103,8.32,1,3,0
32,46503,2.47,0,5,0
39,65744,6.16,1,8,1
55,64588,7.48,0,7,0
21,37869,6.25,1,2,0
38,101947,1.87,1,20,1
33,42838,2.0,1,2,0
42,34797,5.57,1,3,0
40,63216,2.47,0,12,1
34,69911,4.43,1,13,1
49,37178,2.59,1,4,0
19,25998,2.05,1,1,0
18,30290,0.46,1,0,0
26,22905,9.68,0,1,0
43,26067,2.0,0,1,0
52,52963,1.35,0,5,0
23,22204,7.11,1,0,0
58,37926,2.93,0,2,0
26,54227,6.99,1,6,0
37,27465,0.09,0,3,0
43,55480,8.93,1,3,1
58,51167,4.34,0,1,0
51,47499,6.44,1,2,0
27,39807,8.56,0,0,0
59,49362,0.47,1,9,0
47,80680,5.06,1,7,1
21,41569,8.18,1,2,0
56,91045,9.86,1,16,1
51,74007,9.7,0,6,1
26,18783,5.09,0,0,0
22,57405,8.51,1,3,1
59,80917,8.98,1,13,1
26,35675,9.69,1,4,0
42,99371,8.97,0,15,1
57,85534,0.28,1,18,1
20,20566,3.17,1,0,0
42,71269,3.56,1,8,1
35,85926,2.96,1,14,1
28,68400,0.18,1,7,0
40,95268,0.84,0,18,1
51,53478,4.08,1,4,0
51,110343,7.82,1,16,1
41,52480,4.36,0,8,0
19,26972,5.03,0,1,0
30,52114,1.2,1,5,1
37,25388,2.76,1,1,0
24,69839,8.49,0,5,0
26,55581,7.05,1,7,1
51,126184,2.92,1,19,1
18,19289,4.35,0,0,0
25,34034,1.32,1,0,0
58,87519,7.84,0,16,1
18,15593,1.79,1,0,0
42,71033,4.76,1,14,1
46,30635,6.56,1,0,0
34,74009,0.63,0,11,0
24,43423,3.37,0,6,0
52,41132,2.84,1,4,0
33,83982,3.89,1,9,1
38,83460,7.55,1,12,1
19,30703,2.92,1,0,0
43,93028,2.91,1,12,1
22,45492,3.46,1,4,0
22,64253,2.88,1,4,0
26,18935,8.48,1,0,0
35,82588,3.32,1,10,1
36,21675,9.94,1,2,0
23,40620,1.51,1,2,0
44,61656,8.26,0,11,1
48,123412,4.0,1,16,1
38,86555,3.51,0,17,1
31,35248,1.95,1,3,1
33,37534,6.13,1,0,0
19,23438,0.14,1,0,0
35,109841,6.52,0,14,1
35,89151,5.24,1,9,1
52,91723,2.75,1,13,1
31,72813,8.69,0,13,1
35,71162,6.46,1,9,0
36,29393,5.23,1,1,0
42,22114,1.92,1,1,0
52,26328,2.05,1,2,0
24,53677,3.9,0,4,0
20,40792,1.1,1,1,0
55,91743,6.63,0,10,1
29,38665,5.4,1,3,0
33,78818,4.5,1,15,1
37,94562,9.3,1,14,1
22,29648,3.19,1,1,0
48,102500,1.98,1,14,1
41,64516,1.48,0,8,0
60,31848,6.5,1,3,0
41,81553,5.67,1,9,1
33,40082,5.48,0,2,0
56,126212,6.61,1,18,1
45,58986,0.1,1,3,0
22,45629,1.25,0,4,0
30,54687,8.32,1,2,0
32,78491,0.52,1,11,0
58,81865,2.49,1,20,1
21,29574,3.45,1,3,0
31,79492,5.41,1,10,1
44,63783,9.83,1,12,1
27,47840,4.46,1,5,1
40,99727,6.07,1,13,1
54,51091,9.78,0,7,0
45,115714,2.65,1,17,1
30,35599,9.25,1,0,0
53,25777,8.78,1,0,0
49,88794,8.82,1,15,1
54,107606,8.11,1,16,1
18,41120,6.94,1,0,0
21,37245,9.31,1,0,0
18,28649,1.4,1,0,0
35,69731,2.97,1,14,1
30,69503,9.05,1,10,1
42,97617,1.85,1,12,1
38,61285,5.79,0,12,0
32,41766,3.14,1,1,0
58,39648,4.94,1,2,0
58,56354,4.81,0,4,0
27,84619,1.61,1,9,0
52,64307,3.2,1,10,1
21,55338,5.81,1,2,0
22,33147,1.18,1,0,0
55,38217,9.19,1,5,1
55,49488,4.09,1,4,0
41,66595,0.04,1,16,1
41,112470,1.4,1,19,1
57,107125,5.53,1,17,0
36,48104,8.3,1,5,1
37,31688,7.72,0,2,0
45,100746,8.07,1,14,1
60,62668,4.1,1,12,1
28,54886,6.94,1,7,1
40,124046,1.21,0,18,1
32,45465,7.23,1,3,0
38,86535,6.68,1,8,1
53,51470,3.72,1,2,0
30,20659,5.88,1,1,0
49,101829,7.28,0,12,1
27,44610,5.27,1,6,0
54,121111,4.23,0,20,1
49,79296,8.82,0,8,1
37,83472,9.94,1,10,1
56,15849,2.21,1,0,0
33,80089,6.59,1,12,1
56,90602,6.43,0,18,1
22,36600,4.18,0,2,0
34,38631,4.17,1,0,0
53,64306,8.8,0,6,0
43,91713,3.11,0,14,1
21,29307,2.75,1,2,0
55,51388,4.42,0,1,0
43,56132,1.68,1,4,0
37,64972,4.47,1,7,0
30,49490,0.57,0,0,0
24,25351,5.62,1,0,0
41,57811,8.06,1,5,1
20,25120,1.29,1,2,0
20,23024,0.28,1,1,0
33,61269,8.4,1,5,1
48,53513,0.85,1,3,0
50,35089,9.53,1,3,0
31,74492,9.26,0,10,1
42,21723,9.94,0,0,1
19,41840,3.99,0,0,0
58,61550,4.99,1,6,0
30,55740,2.14,0,6,0
35,84717,8.75,1,15,1
37,85626,6.07,0,15,1
19,40656,4.12,1,0,0
24,20518,2.31,1,0,0
30,48632,9.11,1,10,1
25,37544,4.63,1,3,0
20,44410,4.27,1,2,0
31,31048,3.56,0,0,1
40,76559,7.81,1,9,1
25,66021,9.92,1,6,0
50,65946,4.71,1,5,0
44,52423,7.8,1,2,0
28,86100,6.64,1,10,1
50,51120,0.2,1,4,0
28,42949,1.17,1,0,0
55,75794,6.91,1,10,1
60,102547,7.73,1,15,1
35,67709,3.1,1,10,0
45,56171,0.26,0,8,0
58,67870,1.12,1,6,0
43,78752,9.43,1,16,0
47,96537,1.8,1,19,1
27,41287,6.05,0,4,0
59,34017,9.5,0,5,0
20,24039,8.58,1,1,0
49,64208,2.31,0,4,0
53,59421,5.34,0,4,0
27,80310,7.82,1,8,1
38,29559,1.27,0,2,0
24,55510,3.83,1,2,0
42,101331,7.08,1,15,1
51,68096,2.61,1,15,1
42,48804,7.51,0,8,0
26,73249,7.63,1,6,1
25,37187,8.48,0,0,0
52,117258,5.48,1,18,1
45,45901,9.23,1,1,0
27,45199,7.57,1,7,0
31,72620,6.44,1,6,1
46,83248,6.7,1,9,1
18,16433,2.68,1,0,0
36,103033,7.27,1,16,1
31,35421,9.55,0,1,0
37,103169,8.38,0,13,1
55,88612,2.03,1,15,1
53,107933,5.46,1,17,1
58,53971,7.09,1,9,1
25,47840,9.5,1,3,1
55,38056,0.23,1,2,0
59,38616,9.31,1,3,0
41,24813,7.13,0,1,0
24,61676,2.92,0,4,0
60,45029,1.94,0,7,0
22,23260,7.07,1,1,0
31,51028,6.87,1,1,0
26,40893,6.65,0,4,0
37,62074,1.81,1,6,0
43,68191,9.88,1,12,1
42,101955,4.8,1,18,1
37,71735,4.84,1,9,1
23,35329,1.9,1,5,0
24,39971,7.2,1,4,0
53,105090,0.61,0,15,1
53,69755,1.38,0,17,0
37,60646,0.53,0,11,0
35,51348,4.58,1,4,0
25,22994,8.97,1,0,0
44,103981,4.0,1,17,1
22,36068,3.08,0,0,0
48,44188,3.06,1,8,0
58,60913,3.04,1,6,1
38,134820,7.54,1,19,1
20,53279,5.16,1,1,0
43,55016,0.21,1,3,0
34,61313,0.67,1,10,0
47,49427,4.76,0,7,0
40,54088,3.12,1,1,0
42,70900,0.69,1,15,1
21,46604,8.18,1,0,0
58,115222,3.22,0,19,1
28,60271,1.74,1,10,0
58,66076,9.35,0,5,1
55,133248,6.55,1,18,1
35,85592,8.93,1,15,1
50,47000,2.11,1,0,0
53,58477,6.94,0,6,1
55,40625,1.48,1,4,0
35,70278,7.89,1,5,1
33,34962,1.35,1,2,0
39,50658,1.27,0,1,0
38,76192,9.06,1,19,1
48,75046,8.82,1,8,1
48,50798,4.98,1,3,0
44,73709,1.29,0,14,0
58,36985,1.92,1,0,0
54,72505,3.32,0,11,0
20,36321,8.97,1,2,0
48,69582,9.4,1,10,1
51,53466,6.72,1,9,0
43,68117,9.88,0,11,1
41,40293,4.86,1,4,0
27,38509,6.59,0,1,0
46,88298,9.69,0,10,1
55,52220,3.71,1,5,0
30,95182,9.76,1,12,0
54,102725,3.0,1,13,1
56,29711,9.57,0,2,0
23,22612,2.32,1,1,0
31,59833,2.71,0,7,0
47,37615,1.47,0,4,0
56,52142,4.81,1,4,0
21,15913,0.42,1,0,0
45,82734,6.18,1,13,1
56,102657,6.75,1,14,1
27,51880,3.14,0,2,0
43,52217,3.39,0,10,0
51,30924,9.55,0,0,0
46,80224,6.51,1,11,1
25,65137,0.43,1,7,0
56,52090,4.82,1,10,0
35,60790,3.12,1,5,0
26,28891,8.79,1,2,0
39,65878,0.42,1,5,0
35,104759,8.43,1,15,1
54,74027,7.69,0,8,1
50,73061,7.72,1,8,1
19,51674,2.18,1,1,0
43,82550,9.69,1,13,1
34,74252,3.73,1,14,0
21,38992,6.99,0,2,0
26,70895,6.65,1,7,1
27,54017,9.09,1,1,0
22,41830,8.6,0,3,0
55,70228,4.91,0,12,0
57,127533,5.64,1,20,1
39,27396,5.63,1,0,0
58,88088,3.3,1,10,1
36,72293,9.61,1,12,1
54,82754,3.56,0,8,0
50,77802,0.97,1,14,1
23,42907,8.09,1,5,0
40,34247,5.33,0,2,0
31,92452,0.08,0,12,0
48,41241,8.58,1,4,0
50,97474,5.12,1,12,1
34,86622,8.38,1,16,1
18,23681,2.21,1,0,0
29,62080,9.31,1,9,1
20,27123,6.14,1,0,0
53,49541,6.62,1,6,0
41,74621,7.45,1,12,1
58,76149,5.2,1,14,1
31,64382,5.36,1,5,0
54,45339,1.26,1,8,0
45,75974,8.64,1,9,1
44,93463,8.51,1,18,0
37,51425,2.65,0,2,0
32,33134,8.96,0,0,0
59,77320,2.5,1,10,1
42,31969,8.55,1,1,0
23,35239,1.27,1,1,0
31,33227,6.35,1,0,0
56,71381,5.43,0,8,0
59,58330,7.12,1,4,1
47,114325,7.23,0,20,1
45,42928,3.97,1,3,0
48,92004,0.59,1,12,1
26,66867,7.66,0,6,0
19,37457,7.66,0,1,0
18,30903,0.75,1,0,0
19,23488,0.94,1,0,0
45,52971,9.19,0,1,0
53,71636,7.27,1,11,1
40,38485,4.56,1,2,0
37,52973,0.08,1,8,0
50,116894,1.22,1,18,1
47,129428,7.96,1,17,1
55,50457,9.67,0,3,0
42,50690,1.85,1,3,0
33,61003,7.43,0,6,1
55,80528,0.67,1,10,0
56,109876,7.99,0,17,1
24,71158,4.36,1,5,0
50,86347,0.31,1,8,0
51,82395,1.51,1,12,1
34,92201,4.45,1,16,1
57,40304,0.21,0,5,0
21,30283,0.97,1,1,0
30,73458,3.53,1,8,0
43,115773,5.08,1,19,1
30,82983,6.06,0,12,1
49,72543,0.73,1,5,0
60,52470,5.18,1,6,0
29,36361,7.78,1,4,0
31,81058,4.08,1,12,1
38,122350,6.51,1,17,1
50,62305,8.99,1,9,1
58,27998,2.29,1,2,1
20,37330,3.35,1,0,0
24,31278,3.76,0,2,0
32,94860,4.35,1,13,1
24,32002,0.13,1,0,0
60,98970,4.43,1,20,1
43,76355,9.29,1,9,1
43,42959,7.11,1,3,0
29,64835,7.6,1,5,1
57,47131,0.33,1,4,0
19,26887,3.14,1,0,0
57,70547,1.62,1,13,1
32,68839,2.38,1,12,1
48,113582,0.34,1,14,1
54,37627,4.77,1,4,0
51,39081,4.64,1,0,1
29,36450,4.29,1,2,0
23,39813,9.02,1,5,0
57,55924,5.61,1,4,0
49,63189,7.68,0,5,0
53,21599,7.78,1,1,0
27,39721,3.41,1,1,0
33,53995,0.29,0,8,0
42,26189,0.32,1,2,0
47,32797,8.1,1,0,0
57,75075,0.91,1,9,0
46,22593,5.03,1,1,0
40,46017,4.11,1,6,1
56,36392,5.72,1,1,0
24,27099,3.32,1,0,0
31,105775,8.68,1,12,0
54,70202,0.18,1,15,0
19,33345,1.6,1,0,0
54,59925,7.05,1,8,1
22,30505,9.41,1,2,0
55,52358,7.64,1,6,1
39,89715,6.98,1,14,1
23,36016,3.39,1,5,1
24,51037,7.47,0,4,1
53,87205,0.08,1,19,1
22,40600,4.7,0,3,0
43,97756,5.11,1,16,1
45,65300,5.52,0,4,0
40,47482,8.78,1,7,0
19,17361,9.62,1,0,0
57,53279,9.48,1,1,1
38,49950,3.75,1,3,0
19,22749,2.07,0,1,0
19,15284,8.13,0,0,1
35,56581,1.88,1,6,0
56,53958,1.57,1,9,0
44,119762,3.95,1,20,1
22,28589,7.03,1,3,0
26,54128,0.83,1,1,0
31,41351,1.95,1,2,0
21,37829,9.24,1,3,1
18,26815,9.29,1,0,0
57,79533,6.97,1,7,1
39,45517,8.39,0,4,1
32,65214,1.0,1,9,0
42,104368,4.62,0,17,1
49,68604,9.2,0,8,1
48,92522,7.51,1,11,1
59,57865,1.99,1,4,0
40,57162,1.25,1,4,0
34,57575,7.89,1,9,1
51,44993,7.88,1,2,0
22,48157,2.82,1,3,0
59,73606,9.47,0,12,1
47,89999,3.93,1,11,1
47,76152,1.97,1,11,1
31,53729,9.31,1,3,0
42,52526,8.19,1,3,1
20,23438,6.37,0,0,0
55,63552,6.98,1,7,1
37,89801,8.89,1,9,1
40,16421,5.82,1,0,0
40,123514,4.76,1,20,1
38,98418,5.12,0,11,1
22,30285,1.13,1,0,0
26,30426,7.15,1,1,0
56,44924,8.44,1,6,1
39,63746,1.45,0,5,1
36,36901,9.31,1,5,0
22,51818,7.74,0,2,0
21,43929,7.2,1,3,0
38,102755,2.6,1,17,1
35,43101,8.59,0,1,0
22,31851,0.42,1,0,1
56,57822,0.56,1,7,0
30,62574,5.03,0,9,1
43,32683,1.32,1,4,0
33,48725,5.98,1,3,0
28,52408,6.8,1,5,0
20,23588,0.57,1,1,0
21,24051,3.69,1,2,0
26,55005,8.26,1,2,0
47,60552,3.34,1,11,0
29,95815,4.15,1,10,1
30,49141,0.56,1,2,0
38,63477,5.23,1,10,1
60,103284,1.04,0,19,1
59,95673,1.41,0,15,1
38,65242,6.38,1,7,1
44,76854,9.49,1,7,1
22,59740,5.88,1,3,1
34,42588,7.78,1,0,0
38,25296,2.36,1,0,1
18,26979,9.58,0,0,0
33,48381,6.63,1,0,0
57,68790,2.55,1,5,0
39,35157,4.13,1,0,0
40,80032,1.39,1,8,0
37,84425,3.45,1,9,0
25,46708,2.23,1,6,1
58,64345,1.04,0,8,0
55,80303,3.45,1,12,1
47,105596,9.15,1,13,1
19,41368,9.82,1,0,0
49,41238,6.72,0,3,0
36,90482,1.44,1,11,1
30,76580,0.76,1,12,0
59,63178,4.49,1,6,1
41,93827,2.39,0,14,1
27,36373,3.83,1,4,0
22,32365,2.58,0,1,0
44,122369,1.44,1,20,1
42,68264,9.16,1,5,1
24,67769,6.68,1,4,1
44,41486,5.26,1,0,0
38,50834,5.39,1,9,0
60,109308,1.5,0,18,1
45,54714,0.51,1,7,0
38,89444,2.76,1,14,1
51,26988,6.18,1,1,0
38,101505,1.49,0,12,1
44,54216,3.03,0,3,0
32,41108,1.62,1,2,0
22,37895,5.35,1,0,0
34,77568,2.26,0,15,0
25,50852,0.25,1,1,0
41,70940,6.05,1,5,1
35,42898,1.23,0,4,0
59,107332,9.0,0,16,1
22,53568,4.79,1,3,0
33,55301,6.98,1,6,0
38,111754,6.62,1,19,1
29,62855,7.19,1,8,1
34,64294,3.85,1,11,1
50,112873,4.03,1,17,1
28,72037,7.56,0,9,0
57,24641,8.85,1,1,0
54,77822,2.77,1,10,1
57,72651,8.41,1,8,1
28,64839,7.29,0,5,1
45,57665,6.63,0,5,0
60,51909,1.34,0,4,0
47,40977,9.22,1,2,0
31,38668,6.65,1,4,0
60,93703,5.56,1,11,1
38,127864,1.03,1,20,0
49,65374,0.73,1,9,0
44,79151,2.24,1,9,0
51,78711,9.24,0,16,1
25,22853,8.56,1,1,0
60,59172,1.98,1,3,0
50,80918,7.2,1,14,0
54,117702,7.67,0,17,1
38,123071,9.6,1,17,1
46,86518,1.84,1,16,1
33,94570,3.82,0,12,1
21,17277,4.08,1,0,0
42,94232,1.65,1,18,1
22,37423,2.61,1,0,1
36,93683,7.96,1,15,1
60,71433,9.15,0,11,1
56,76759,3.38,1,10,1
23,35417,5.49,0,2,0
47,105829,4.8,1,20,1
45,101522,1.5,1,20,1
30,75427,6.09,0,9,0
20,49963,6.87,0,1,0
52,60165,9.57,1,6,1
21,39714,4.28,1,1,0
27,55441,0.92,1,5,0
23,45352,1.53,1,4,0
18,27076,2.26,0,0,0
18,37291,4.72,0,0,0
24,60003,5.06,0,6,0
33,52731,0.8,1,6,0
41,101538,1.95,1,15,1
21,38130,7.61,0,3,0
33,66312,8.44,1,8,1
24,32748,0.83,0,5,0
42,70667,3.41,1,11,0
32,72604,6.46,0,6,0
26,38266,4.47,0,4,0
28,67058,6.96,1,8,1
24,26383,2.43,1,2,0
56,94861,4.31,1,11,1
40,119423,1.53,1,17,1
20,47127,1.42,1,1,0
24,43874,3.59,0,4,0
20,23283,9.2,1,2,0
29,41882,8.46,0,3,0
20,15107,0.93,1,0,1
24,53415,6.46,1,2,0
40,70127,5.18,1,5,1
55,97392,3.85,1,17,1
32,78861,5.09,0,11,0
40,55224,4.28,0,8,0
59,66367,4.41,1,5,0
22,32758,2.54,1,1,0
58,64460,1.83,1,7,0
46,98369,4.02,0,16,1
36,35873,4.44,1,1,0
41,54203,1.53,1,8,0
40,113045,7.68,1,17,1
45,56314,9.58,1,11,1
34,35485,0.29,1,2,0
26,64976,0.89,0,7,0
34,101387,8.93,1,12,1
18,49780,0.27,1,0,1
57,42694,6.16,0,6,0
26,58577,7.64,1,5,1
57,73058,5.02,0,12,0
23,39876,7.03,1,5,0
32,61499,0.12,0,6,0
23,51093,7.01,1,2,0
35,57756,9.43,0,8,0
41,63006,0.43,1,11,0
55,39854,5.39,0,2,0
47,99874,9.64,1,18,1
36,96917,9.43,1,15,1
45,71084,8.3,0,10,1
40,97578,9.95,1,20,1
41,22589,9.56,0,0,0
44,112346,5.52,0,15,1
30,57736,0.77,0,5,0
28,51558,0.28,0,3,0
32,69939,4.3,1,7,0
47,32022,2.8,0,1,0
23,51970,6.03,0,5,0
42,51767,7.21,0,1,0
48,50738,3.33,1,3,0
28,40048,0.62,1,1,0
21,55066,0.51,1,3,0
32,85692,5.25,0,11,1
41,50123,7.08,1,1,1
31,57692,1.98,1,4,0
41,40954,7.49,1,0,0
40,113651,1.47,1,17,1
22,50204,9.83,0,3,0
43,40991,3.94,1,4,0
47,88057,5.65,0,12,1
59,31314,0.44,1,1,0
55,67688,0.54,1,10,0
20,49634,6.36,1,1,0
35,97436,9.84,1,13,1
39,119991,6.7,1,17,0
45,113034,4.45,1,20,1
47,55013,4.12,1,11,0
19,51195,7.57,0,1,0
26,56136,4.81,1,2,0
18,31961,3.85,0,0,0
53,44385,8.16,1,6,1
38,108469,0.5,1,20,1
45,19638,4.84,0,0,0
53,75102,4.53,1,14,1
49,38059,7.88,1,1,0
23,49969,1.0,1,0,0
40,52093,1.29,1,8,0
23,31451,9.43,1,0,0
39,48514,9.49,1,6,1
48,84259,1.1,1,11,1
36,35559,2.71,0,4,0
25,37587,4.77,1,2,0
25,63082,4.95,1,4,0
37,77456,8.51,1,15,1
41,30797,0.29,1,0,1
30,69707,1.62,1,10,0
58,64428,8.2,1,10,1
24,53014,5.24,1,2,0
25,30555,4.13,1,3,0
44,98433,3.84,1,11,1
60,79184,1.03,1,13,1
20,31876,0.76,1,2,0
34,70864,6.75,1,11,1
22,43519,2.14,1,2,0
55,50158,0.96,1,9,0
26,32529,1.99,0,0,0
23,52645,1.55,1,5,0
25,46367,2.38,1,4,0
43,67240,9.02,1,9,1
37,100143,9.46,1,12,1
43,48301,3.68,1,0,0
20,23981,3.62,1,2,0
42,75340,6.8,1,11,1
32,56614,3.89,1,9,0
28,43487,2.36,0,8,0
49,29922,9.53,1,1,0
49,45394,9.08,0,1,0
23,43882,1.55,0,4,0
19,50336,9.5,1,1,0
40,66452,0.22,1,9,0
46,85173,5.83,1,15,0
24,33094,6.6,1,2,0
47,112968,1.18,1,18,1
33,102185,8.46,0,15,1
18,16627,5.05,1,0,0
30,29379,9.44,1,0,0
53,92123,8.88,0,11,1
18,36654,2.84,1,0,0
39,82194,3.66,1,14,1
54,85888,4.62,1,14,1
46,53284,6.02,0,4,0
33,80923,3.74,1,13,1
26,73708,4.03,1,7,0
42,43745,1.26,1,8,0
55,93775,6.64,1,14,1
39,67704,3.37,0,5,0
58,29501,4.97,0,1,0
19,34612,9.28,0,1,1
18,29682,0.54,1,0,0
27,59360,1.07,1,6,0
52,23214,7.5,1,2,0
41,69152,9.59,1,8,1
41,37350,6.91,1,1,0
27,35366,3.26,1,4,0
55,36346,9.89,1,0,0
37,89926,1.09,1,16,1
29,45041,9.18,0,4,0
40,38062,8.43,1,2,0
40,96142,5.61,0,18,1
26,39642,8.51,1,5,0
21,43200,6.93,0,0,0
46,61246,2.12,1,9,0
44,85918,7.02,1,11,1
46,73441,0.54,0,14,0
21,33133,2.34,1,0,0
19,36445,2.89,1,1,0
24,43313,5.74,1,2,0
60,23178,2.74,0,1,0
59,61712,7.29,1,5,1
51,48936,9.9,0,5,0
29,49895,6.76,0,2,1
44,77318,2.02,1,14,1
39,83386,3.03,0,8,0
32,39737,5.97,1,6,0
60,41187,2.34,0,2,0
27,57589,1.8,1,8,0
52,113211,0.01,1,16,1
57,116541,9.06,1,20,1
37,59110,1.95,0,9,0
49,33657,5.47,1,2,0
37,57205,7.35,0,8,0
22,34860,0.78,0,2,0
